"id","title","production_countries"
67660,"Think Like a Man","United States of America"
10611,"Barbershop","United States of America"
154,"Star Trek II: The Wrath of Khan","United States of America"
3049,"Ace Ventura: Pet Detective","United States of America"
860,"WarGames","United States of America"
9281,"Witness","United States of America"
75674,"Act of Valor","United States of America"
9762,"Step Up","United States of America"
3179,"Beavis and Butt-Head Do America","United States of America"
184,"Jackie Brown","United States of America"
13335,"Harold & Kumar Escape from Guantanamo Bay","United States of America"
76726,"Chronicle","United States of America"
10269,"Yentl","United Kingdom"
10269,"Yentl","United States of America"
36819,"Time Bandits","United Kingdom"
17130,"Crossroads","United States of America"
57214,"Project X","United States of America"
11202,"Patton","United States of America"
9357,"One Hour Photo","United States of America"
13812,"Quarantine","United States of America"
9030,"The Eye","United States of America"
19084,"Johnson Family Vacation","United States of America"
8386,"How High","United States of America"
10437,"The Muppet Christmas Carol","United States of America"
1360,"Frida","Mexico"
1360,"Frida","United States of America"
1360,"Frida","Canada"
101267,"Katy Perry: Part of Me","United States of America"
222935,"The Fault in Our Stars","United States of America"
10220,"Rounders","United States of America"
284296,"Top Five","United States of America"
31915,"Prophecy","United States of America"
11601,"Stir of Echoes","United States of America"
205220,"Philomena","United Kingdom"
11354,"The Upside of Anger","United States of America"
16241,"The Boys from Brazil","United Kingdom"
16241,"The Boys from Brazil","United States of America"
14191,"Aquamarine","Australia"
14191,"Aquamarine","United States of America"
286565,"Paper Towns","United States of America"
26710,"My Baby's Daddy","United States of America"
129670,"Nebraska","United States of America"
9059,"Tales from the Crypt: Demon Knight","United States of America"
34549,"Max Keeble's Big Move","United States of America"
57157,"Young Adult","United States of America"
1948,"Crank","United States of America"
28353,"Def Jam's How to Be a Player","United States of America"
46889,"Living Out Loud","United States of America"
38093,"Just Wright","United States of America"
14976,"Rachel Getting Married","United States of America"
11027,"The Postman Always Rings Twice","Germany"
11027,"The Postman Always Rings Twice","United States of America"
3635,"Girl with a Pearl Earring","United Kingdom"
3635,"Girl with a Pearl Earring","Luxembourg"
387,"Das Boot","Germany"
6020,"Sorority Boys","United States of America"
122906,"About Time","United Kingdom"
9550,"House of Flying Daggers","China"
9550,"House of Flying Daggers","Hong Kong"
60599,"Arbitrage","United States of America"
227719,"Project Almanac","United States of America"
14299,"Cadillac Records","United States of America"
12088,"Fortress","Australia"
12088,"Fortress","United States of America"
14799,"For Your Consideration","United States of America"
9466,"Celebrity","United States of America"
7510,"Running with Scissors","United States of America"
31246,"From Justin to Kelly","United States of America"
61752,"Girl 6","United States of America"
10944,"In the Cut","Australia"
10944,"In the Cut","United States of America"
10362,"Two Lovers","France"
10362,"Two Lovers","United States of America"
14778,"Last Orders","Germany"
14778,"Last Orders","United Kingdom"
1255,"The Host","South Korea"
45226,"The Pursuit of D.B. Cooper","United States of America"
10212,"Ravenous","Czech Republic"
10212,"Ravenous","United Kingdom"
10212,"Ravenous","United States of America"
8669,"Charlie Bartlett","United States of America"
179144,"The Great Beauty","Italy"
16857,"The Dangerous Lives of Altar Boys","United States of America"
86825,"Stoker","United States of America"
844,"2046","Germany"
844,"2046","Hong Kong"
844,"2046","China"
844,"2046","France"
844,"2046","Italy"
8060,"Married Life","Canada"
8060,"Married Life","United States of America"
15907,"Duma","South Africa"
38448,"Ondine","Ireland"
38448,"Ondine","United States of America"
327,"Brother","United Kingdom"
327,"Brother","Japan"
327,"Brother","United States of America"
9260,"Welcome to Collinwood","Germany"
9260,"Welcome to Collinwood","United States of America"
61337,"Critical Care","United States of America"
61337,"Critical Care","Australia"
13079,"The Life Before Her Eyes","United States of America"
89325,"Darling Companion","United States of America"
4170,"Trade","Germany"
4170,"Trade","United States of America"
41508,"Fateless","Hungary"
41508,"Fateless","Germany"
41508,"Fateless","United Kingdom"
41508,"Fateless","Israel"
12479,"Breakfast of Champions","United States of America"
44555,"A Woman, a Gun and a Noodle Shop","China"
10133,"Cypher","United States of America"
21345,"City of Life and Death","China"
21345,"City of Life and Death","Hong Kong"
61984,"Space Battleship Yamato","Japan"
50601,"5 Days of War","United States of America"
26466,"Triangle","Australia"
26466,"Triangle","United Kingdom"
345003,"10 Days in a Madhouse","United States of America"
236751,"Heaven is for Real","United States of America"
107,"Snatch","United Kingdom"
107,"Snatch","United States of America"
357837,"Dancin' It's On","United States of America"
8913,"Pet Sematary","United States of America"
13889,"Madadayo","Japan"
18530,"The Cry of the Owl","Canada"
18530,"The Cry of the Owl","Germany"
18530,"The Cry of the Owl","France"
18530,"The Cry of the Owl","United Kingdom"
358451,"A Tale of Three Cities","Hong Kong"
358451,"A Tale of Three Cities","China"
927,"Gremlins","United States of America"
11,"Star Wars","United States of America"
291870,"Dirty Grandpa","United States of America"
907,"Doctor Zhivago","Italy"
907,"Doctor Zhivago","United States of America"
206563,"Trash","Brazil"
206563,"Trash","United Kingdom"
11887,"High School Musical 3: Senior Year","United States of America"
45317,"The Fighter","United States of America"
12094,"Jackass Number Two","United States of America"
10377,"My Cousin Vinny","United States of America"
249164,"If I Stay","United States of America"
256092,"Drive Hard","Australia"
256092,"Drive Hard","Canada"
9942,"Major League","United States of America"
10748,"St. Trinian's","United Kingdom"
1817,"Phone Booth","United States of America"
10229,"A Walk to Remember","United States of America"
687,"Dead Man Walking","United States of America"
687,"Dead Man Walking","United Kingdom"
796,"Cruel Intentions","United States of America"
22804,"Saw VI","Australia"
22804,"Saw VI","Canada"
22804,"Saw VI","United Kingdom"
22804,"Saw VI","United States of America"
10156,"History of the World: Part I","United States of America"
12837,"The Secret Life of Bees","United States of America"
17708,"Corky Romano","United States of America"
13937,"Raising Cain","United States of America"
28932,"F.I.S.T.","United States of America"
31909,"Invaders from Mars","United States of America"
167073,"Brooklyn","Canada"
167073,"Brooklyn","Ireland"
3175,"Barry Lyndon","United Kingdom"
3175,"Barry Lyndon","United States of America"
14369,"Out Cold","United States of America"
16888,"The Ladies Man","United States of America"
121826,"Quartet","United Kingdom"
10646,"Tomcats","United States of America"
12149,"Frailty","Germany"
12149,"Frailty","Italy"
12149,"Frailty","United States of America"
304357,"Woman in Gold","United Kingdom"
304357,"Woman in Gold","United States of America"
11184,"Kinsey","Germany"
11184,"Kinsey","United States of America"
766,"Army of Darkness","United States of America"
20009,"Slackers","Canada"
20009,"Slackers","United States of America"
1587,"What's Eating Gilbert Grape","United States of America"
30973,"The Visual Bible: The Gospel of John","Canada"
30973,"The Visual Bible: The Gospel of John","United Kingdom"
11109,"Vera Drake","United Kingdom"
11109,"Vera Drake","France"
9027,"The Guru","France"
9027,"The Guru","United Kingdom"
9027,"The Guru","United States of America"
63020,"The Perez Family","United States of America"
86829,"Inside Llewyn Davis","United States of America"
86829,"Inside Llewyn Davis","France"
86829,"Inside Llewyn Davis","United Kingdom"
11065,"O","United States of America"
13888,"Return to the Blue Lagoon","Fiji"
42345,"The Molly Maguires","United States of America"
13994,"Romance & Cigarettes","United States of America"
1590,"Copying Beethoven","Germany"
1590,"Copying Beethoven","United States of America"
62728,"Brighton Rock","United Kingdom"
11917,"Saw V","United States of America"
45138,"Machine Gun McCain","Italy"
80271,"LOL","United States of America"
4657,"Jindabyne","Australia"
14395,"Kabhi Alvida Naa Kehna","India"
24137,"An Ideal Husband","United Kingdom"
24137,"An Ideal Husband","United States of America"
190847,"The Last Days on Mars","Ireland"
190847,"The Last Days on Mars","United Kingdom"
11056,"Darkness","Spain"
11056,"Darkness","United States of America"
62,"2001: A Space Odyssey","United States of America"
62,"2001: A Space Odyssey","United Kingdom"
601,"E.T. the Extra-Terrestrial","United States of America"
13067,"In the Land of Women","United States of America"
25379,"The Blue Butterfly","Canada"
88641,"There Goes My Baby","United States of America"
58051,"Housefull","India"
14877,"September Dawn","Canada"
96399,"For Greater Glory - The True Story of Cristiada","Mexico"
304410,"The Bélier Family","France"
489,"Good Will Hunting","Canada"
489,"Good Will Hunting","United States of America"
373314,"Misconduct","United States of America"
214,"Saw III","United States of America"
10890,"Stripes","United States of America"
1588,"Bring It On","United States of America"
316727,"The Purge: Election Year","France"
316727,"The Purge: Election Year","United States of America"
10314,"She's All That","United States of America"
663,"Saw IV","United States of America"
11804,"White Noise","Canada"
11804,"White Noise","United Kingdom"
11804,"White Noise","United States of America"
16781,"Madea's Family Reunion","United States of America"
11873,"The Color of Money","United States of America"
9289,"The Longest Day","United States of America"
10414,"The Mighty Ducks","United States of America"
1970,"The Grudge","Japan"
1970,"The Grudge","United States of America"
9614,"Happy Gilmore","United States of America"
8922,"Jeepers Creepers","Germany"
8922,"Jeepers Creepers","United States of America"
1648,"Bill & Ted's Excellent Adventure","United States of America"
17917,"Oliver!","United Kingdom"
74534,"The Best Exotic Marigold Hotel","United Arab Emirates"
74534,"The Best Exotic Marigold Hotel","United Kingdom"
74534,"The Best Exotic Marigold Hotel","United States of America"
19405,"Recess: School's Out","United States of America"
9355,"Mad Max Beyond Thunderdome","Australia"
10999,"Commando","United States of America"
321258,"The Boy","United States of America"
321258,"The Boy","China"
321258,"The Boy","Canada"
44040,"Devil","United States of America"
10426,"Friday After Next","United States of America"
